Timeout before autoexit passed in: -1
Identifier passed in: 26160
17:27:24.555154 | INFO    | fractal/logging/logging.c           | init_logger                   :108   | Logging initialized!
17:28:34.594190 | INFO    | fractal/logging/log_statistic.c     | unsafe_print_statistics       :76    | STATISTIC -- Update encoder time (ms): avg 0.16, min 0.16, max 0.17 (2 samples)
17:28:34.598570 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:34.598589 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:34.598601 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:34.598622 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:34.606572 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:34.658532 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:34.714571 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:34.738012 | INFO    | server/handle_client_message.c      | handle_ping_message           :245   | Ping Received - Ping ID 99
17:28:34.770175 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:34.822561 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:34.878557 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:34.932692 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:34.986537 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.042549 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.094363 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.146532 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.198559 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.242595 | INFO    | server/handle_client_message.c      | handle_ping_message           :245   | Ping Received - Ping ID 100
17:28:35.250565 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.302504 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.354531 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.359611 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359630 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359641 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359646 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359653 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359671 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359699 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359709 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359732 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359783 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359797 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359822 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.359835 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.360433 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.360452 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.360463 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.360474 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.360486 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.360511 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.367011 | INFO    | fractal/network/tcp.c               | create_tcp_server_context     :454   | No TCP Connection Retrieved, ending TCP connection attempt.
17:28:35.367039 | INFO    | server/network.c                    | multithreaded_manage_client   :348   | Is a client connected? yes
17:28:35.367071 | INFO    | fractal/network/tcp.c               | create_tcp_server_context     :404   | Creating TCP Socket
17:28:35.367096 | INFO    | fractal/network/tcp.c               | create_tcp_server_context     :433   | Waiting for TCP Connection
17:28:35.410554 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.462532 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.465518 | INFO    | server/handle_client_message.c      | handle_bitrate_message        :212   | MSG RECEIVED FOR MBPS: 12.868038/95.367432/0.000000
17:28:35.465551 | INFO    | server/handle_client_message.c      | handle_bitrate_message        :220   | Clamped to 12.868038/95.367432
17:28:35.481462 | INFO    | server/video.c                      | do_update_encoder             :331   | Update encoder request received, will update the encoder now!
17:28:35.481480 | INFO    | fractal/video/codec/nvidia_encode.c | nvidia_reconfigure_encoder    :564   | Reconfiguring encoder to width 2560, height 1600, bitrate 13493116, codec 264
17:28:35.481599 | INFO    | server/video.c                      | do_update_encoder             :342   | Reconfigured Encoder to 2560x1600 using Bitrate: 13493116 from 12.868038, and Codec 264
17:28:35.518553 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.570565 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.626554 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.653033 | INFO    | server/network.c                    | try_get_next_message_tcp      :267   | Received TCP Packet: Size 48
17:28:35.653053 | INFO    | server/main.c                       | get_fractal_client_messages   :159   | TCP Packet type: 109
17:28:35.653057 | INFO    | server/handle_client_message.c      | handle_tcp_ping_message       :277   | TCP Ping Received - TCP Ping ID 26
17:28:35.653075 | INFO    | fractal/network/tcp.c               | tcp_send_constructed_packet   :182   | Sending a FractalPacket of size 75 over TCP
17:28:35.678593 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.704707 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704734 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704751 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704764 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704777 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704789 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704822 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704834 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704844 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704855 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704860 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704875 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704902 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704928 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704948 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704956 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704971 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.704982 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.729910 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.743932 | INFO    | server/handle_client_message.c      | handle_ping_message           :245   | Ping Received - Ping ID 101
17:28:35.786536 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.842593 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.898137 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:35.898159 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898222 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898249 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898265 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898282 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898312 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898323 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898329 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898356 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898366 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898380 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898387 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898400 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898410 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898425 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898433 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898442 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.898501 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.903291 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.903314 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:35.952536 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.006532 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.021730 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.021885 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.021934 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.021943 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.021957 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.021995 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022012 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022025 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022031 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022040 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022046 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022055 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022060 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022074 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022089 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022104 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022458 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.022477 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.058556 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.114448 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.166527 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.212209 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.212234 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.218536 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.250579 | INFO    | server/handle_client_message.c      | handle_ping_message           :245   | Ping Received - Ping ID 102
17:28:36.274569 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.330563 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.382576 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.438548 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.490551 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.542533 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.594572 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.603587 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603615 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603624 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603630 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603636 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603649 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603657 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603668 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603698 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603704 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603710 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603731 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603737 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603742 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603750 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603778 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603790 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.603795 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.609097 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.609118 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.648633 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.698565 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.754581 | INFO    | server/handle_client_message.c      | handle_ping_message           :245   | Ping Received - Ping ID 103
17:28:36.754642 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.806587 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.861094 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.861241 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861255 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861263 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861279 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861294 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861309 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861325 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861339 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861346 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861360 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861368 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861406 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861448 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861455 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861470 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861485 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861499 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.861507 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:36.918540 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:36.972377 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.026538 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.082571 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.134282 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.186533 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.238547 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.254659 | INFO    | server/handle_client_message.c      | handle_ping_message           :245   | Ping Received - Ping ID 104
17:28:37.255440 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255459 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255467 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255473 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255486 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255492 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255497 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255502 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255527 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255537 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255578 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255595 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255605 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255617 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255637 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255651 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255665 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.255679 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.290566 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.300251 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.300275 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.300286 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.342567 | INFO    | server/handle_client_message.c      | handle_iframe_request_message :391   | Request for i-frame found: Creating iframe
17:28:37.359583 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359632 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359658 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359671 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359703 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359710 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359717 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359735 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359760 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359782 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359800 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359817 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359830 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359853 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359872 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359897 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359919 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.359939 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366308 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366337 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366398 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366417 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366434 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366460 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366476 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366491 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366524 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366550 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366565 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366590 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366622 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366661 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366683 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
17:28:37.366701 | ERROR   | fractal/network/udp.c               | udp_nack                      :292   | Type is out of bounds! Something wrong happened
